date,atm_iv_10d,atm_iv_30d,term_slope,rr_25d,bfly_25d,smile_slope,atm_iv_60d,term_curv,rv30_ann,ivvar_30d,vrp_30d,vix_close,vix_open,vix_high,vix_low,vix9d_close,vix9d_open,vix9d_high,vix9d_low,vvix,vix_ret1,vix_ma5,vix_ma20,vix9d_ret1,vix9d_ma5,vix9d_ma20,vix_var,vrp_30d_vix,ivrv_ratio_vix,vix_minus_atmiv30,atmiv_to_vix_ratio
2022-01-31,0.213031,0.2039775,-0.009053499999999992,0.08555800000000002,0.010861499999999996,0.05383750000000001,0.204005,0.009080999999999978,0.0682488298286272,0.04160682050625,-0.026642009322377203,24.83,28.36,29.41,24.71,24.83,28.36,29.41,24.71,125.06,0.0,27.094,27.708,0.0,27.094,27.708,0.061652889999999995,-0.0065959398286272106,0.9033545359650911,0.04432249999999999,0.821496173983085
2022-02-01,0.182368,0.1810265,-0.0013414999999999955,0.07705599999999999,0.010989500000000013,0.05006149999999998,0.1873405,0.007655499999999982,0.06552278679483102,0.03277059370225,-0.03275219309258102,21.96,24.57,25.33,21.96,21.96,24.57,25.33,21.96,117.99,0.0,24.248,27.625,0.0,24.248,27.625,0.04822416000000001,-0.01729862679483101,0.7359906737636551,0.03857350000000001,0.8243465391621129
2022-02-02,0.1706255,0.170954,0.0003284999999999816,0.07352900000000001,0.010515500000000011,0.04844800000000002,0.181492,0.01020950000000001,0.0646223873726688,0.029225270116,-0.0353971172566688,22.09,21.56,22.73,20.46,22.09,21.56,22.73,20.46,119.61,0.0,22.586000000000002,27.449,0.0,22.586000000000002,27.449,0.048796809999999996,-0.015825577372668806,0.7551068907218673,0.04994599999999999,0.773897691263015
2022-02-03,0.22514499999999998,0.21372449999999998,-0.0114205,0.09203,0.008391500000000024,0.05338550000000003,0.214042,0.011738000000000026,0.06506750278036033,0.045678161900249994,-0.019389340880110337,24.35,22.63,25.81,22.3,24.35,22.63,25.81,22.3,125.11,0.0,22.968,27.325,0.0,22.968,27.325,0.05929225000000001,-0.00577525278036032,0.911242132653299,0.029775500000000038,0.877718685831622
2022-02-04,0.196179,0.1971445,0.000965500000000008,0.082096,0.00804450000000001,0.049779500000000004,0.2029165,0.004806499999999991,0.06702858275165655,0.03886595388025,-0.028162628871406546,23.22,23.77,26.26,22.07,23.22,23.77,26.26,22.07,124.89,0.0,23.446,26.762,0.0,23.446,26.762,0.053916839999999994,-0.013111742751656552,0.8043857976195609,0.03505549999999999,0.8490288544358312
2022-02-07,0.2014485,0.20000099999999998,-0.0014475000000000182,0.08050299999999999,0.007680500000000007,0.04732800000000001,0.203857,0.005303500000000044,0.06714222683675443,0.040000400001,-0.027141826835754432,22.86,24.09,24.82,22.02,22.86,24.09,24.82,22.02,124.13,0.0,23.302,26.058,0.0,23.302,26.058,0.05225796,-0.01488426683675443,0.7783173490366481,0.028599000000000013,0.8748950131233595
2022-02-08,0.1837225,0.18388949999999998,0.00016699999999997273,0.07539499999999999,0.009173000000000014,0.04799050000000002,0.19057049999999998,0.00651400000000002,0.06781130401106485,0.03381534821024999,-0.03399595580081485,21.44,23.09,23.48,21.32,21.44,23.09,23.48,21.32,118.86,0.0,22.363999999999997,25.086,0.0,22.363999999999997,25.086,0.045967360000000006,-0.02184394401106484,0.6778716420568974,0.030510500000000024,0.8576935634328358
2022-02-09,0.168482,0.170093,0.0016110000000000013,0.06986900000000001,0.010620500000000005,0.045547000000000004,0.1799065,0.008202500000000001,0.06657112630909164,0.028931628648999997,-0.03763949766009164,19.96,21.27,21.3,19.93,19.96,21.27,21.3,19.93,119.32,0.0,21.131999999999998,23.886,0.0,21.131999999999998,23.886,0.03984016,-0.026730966309091636,0.5984600563166229,0.029507000000000005,0.8521693386773547
2022-02-10,0.2072525,0.2024535,-0.004798999999999998,0.08513000000000001,0.008580499999999991,0.05076949999999997,0.20351049999999998,0.005855999999999972,0.06481512269079234,0.04098741966225,-0.02382770302854234,23.91,20.37,24.77,20.18,23.91,20.37,24.77,20.18,129.1,0.0,21.836000000000002,23.228,0.0,21.836000000000002,23.228,0.05716881,-0.007646312690792342,0.8820288788579493,0.0366465,0.8467314930991218
2022-02-11,0.23695549999999999,0.233311,-0.003644499999999995,0.103744,0.007980000000000015,0.060621000000000036,0.22843249999999998,-0.0012340000000000129,0.06608704096877288,0.054434022720999994,-0.011653018247772887,27.36,24.39,30.99,23.33,27.36,24.39,30.99,23.33,141.17,0.0,24.5,23.198,0.0,24.5,23.198,0.07485696,0.00876991903122712,1.1327025526134697,0.04028900000000002,0.8527448830409357
2022-02-14,0.238688,0.23972500000000002,0.0010370000000000101,0.105379,0.008255499999999971,0.060888,0.230838,-0.009924000000000044,0.046314850070376425,0.05746807562500001,0.011153225554623586,28.33,29.17,32.04,28.33,28.33,29.17,32.04,28.33,140.59,0.0,27.058,23.548,0.0,27.058,23.548,0.08025889,0.033944039929623575,1.7328975453454964,0.043574999999999975,0.846187786798447
2022-02-15,0.204499,0.213109,0.008610000000000007,0.09307700000000002,0.009271500000000016,0.054894,0.2099605,-0.011758500000000005,0.039398522798347976,0.045415445880999994,0.006016923082652018,25.7,28.09,28.09,25.33,25.7,28.09,28.09,25.33,129.05,0.0,27.083999999999996,23.922,0.0,27.083999999999996,23.922,0.066049,0.02665047720165202,1.6764334119341526,0.04389100000000001,0.8292178988326848
2022-02-16,0.1842675,0.20088050000000002,0.016613000000000017,0.08813899999999997,0.009440999999999977,0.05346449999999997,0.2004435,-0.017050000000000037,0.03274322449149651,0.04035297528025001,0.0076097507887534985,24.29,25.19,27.09,23.88,24.29,25.19,27.09,23.88,122.58,0.0,25.662,24.142,0.0,25.662,24.142,0.05900041,0.02625718550850349,1.8019120265727813,0.04201949999999999,0.8270090572251956
2022-02-17,0.24085050000000002,0.236749,-0.004101500000000036,0.101324,0.006313000000000013,0.05576600000000004,0.2270285,-0.005618999999999957,0.029619234254575286,0.056050089000999996,0.02643085474642471,28.11,24.83,28.37,24.76,28.11,24.83,28.37,24.76,134.49,0.0,26.1,24.517999999999997,0.0,26.1,24.517999999999997,0.07901721,0.04939797574542472,2.6677668072325065,0.04435100000000003,0.8422234080398434
2022-02-18,0.2429805,0.2416885,-0.0012919999999999876,0.09569299999999997,0.0048799999999999955,0.052813499999999985,0.231929,-0.008467500000000017,0.025362921670951725,0.05841333103225,0.03305040936129827,27.75,26.66,29.71,26.38,27.75,26.66,29.71,26.38,133.64,0.0,27.201999999999998,24.970999999999997,0.0,27.201999999999998,24.970999999999997,0.07700625000000001,0.05164332832904829,3.0361742625336277,0.035811500000000024,0.8709495495495495
2022-02-22,0.265958,0.2552055,-0.010752500000000054,0.08976300000000004,0.004225000000000034,0.04909050000000004,0.23981249999999998,-0.004640499999999936,0.027649673984573186,0.06512984723024999,0.037480173245676804,28.81,31.8,32.04,28.4,28.81,31.8,32.04,28.4,130.69,0.0,28.246,25.566,0.0,28.246,25.566,0.08300160999999998,0.05535193601542679,3.001901940916546,0.03289449999999999,0.8858226310308921
2022-02-23,0.276184,0.2688295,-0.007354499999999986,0.08832499999999999,0.003672999999999982,0.04799049999999999,0.2516425,-0.009832500000000022,0.027330625046392814,0.07226930007025,0.04493867502385718,31.02,28.04,31.07,27.2,31.02,28.04,31.07,27.2,131.24,0.0,29.482,26.524,0.0,29.482,26.524,0.09622403999999998,0.06889341495360717,3.5207405552073148,0.04137049999999998,0.8666328175370729
2022-02-24,0.25142600000000004,0.251516,8.999999999997899e-05,0.08998300000000001,0.007213499999999984,0.054680000000000006,0.237508,-0.014098,0.03090856121966731,0.063260298256,0.03235173703633269,30.32,37.5,37.79,29.45,30.32,37.5,37.79,29.45,128.5,0.0,30.298000000000002,27.559999999999995,0.0,30.298000000000002,27.559999999999995,0.09193024000000001,0.0610216787803327,2.97426461706358,0.05168400000000001,0.8295382585751979
2022-02-25,0.22153,0.23213450000000002,0.010604500000000017,0.091302,0.007684499999999983,0.05408949999999996,0.22194750000000002,-0.02079150000000002,0.031141999330742968,0.05388642609025001,0.022744426759507042,27.59,31.68,32.0,26.93,27.59,31.68,32.0,26.93,117.76,0.0,29.368000000000002,27.927999999999997,0.0,29.368000000000002,27.927999999999997,0.07612080999999998,0.04497881066925702,2.4443135198726478,0.04376549999999996,0.8413718738673434
2022-02-28,0.255826,0.2469085,-0.008917499999999995,0.09759499999999999,0.008646999999999988,0.05658250000000001,0.23292649999999998,-0.005064500000000027,0.030007035881766043,0.06096380737225,0.03095677149048396,30.15,32.44,33.51,28.43,30.15,32.44,33.51,28.43,123.64,0.0,29.160000000000004,28.207,0.0,29.160000000000004,28.207,0.09090224999999999,0.06089521411823395,3.0293645249792,0.05459149999999999,0.8189336650082919
2022-03-01,0.307851,0.2858925,-0.021958499999999992,0.10969599999999999,0.006454499999999974,0.06133250000000001,0.2628145,-0.0011194999999999955,0.03234622497750619,0.08173452155625,0.04938829657874381,33.32,29.45,35.19,29.44,33.32,29.45,35.19,29.44,132.8,0.0,30.906,28.706,0.0,30.906,28.706,0.11102224,0.0786760150224938,3.4323090276285937,0.0473075,0.8580207082833133
2022-03-02,0.25984,0.2546615,-0.00517850000000003,0.10580300000000001,0.007555000000000034,0.06020049999999999,0.2411065,-0.008376499999999953,0.03255624946737538,0.06485247958224999,0.03229623011487461,30.74,34.2,34.41,30.12,30.74,34.2,34.41,30.12,124.92,0.0,31.653999999999996,29.21,0.0,31.653999999999996,29.21,0.09449476000000001,0.061938510532624634,2.902507553724615,0.05273850000000002,0.8284368900455432
2022-03-03,0.2685205,0.2615455,-0.006975000000000009,0.107822,0.006879500000000038,0.0614325,0.24641849999999998,-0.008151999999999993,0.03396070863520877,0.06840604857025,0.03444533993504123,30.48,30.52,32.01,29.31,30.48,30.52,32.01,29.31,122.36,0.0,31.151999999999997,29.828999999999997,0.0,31.151999999999997,29.828999999999997,0.09290304,0.05894233136479124,2.7356036941962625,0.04325450000000003,0.8580889107611548
2022-03-04,0.274793,0.26716850000000003,-0.0076244999999999785,0.10328899999999999,0.005110999999999977,0.056253499999999956,0.254074,-0.00547000000000003,0.03160513979642005,0.07137900739225002,0.039773867595829966,31.98,31.9,34.65,31.47,31.98,31.9,34.65,31.47,127.85,0.0,31.131999999999998,30.215999999999998,0.0,31.131999999999998,30.215999999999998,0.10227204000000002,0.07066690020357996,3.235930632130426,0.0526315,0.8354237023139462
2022-03-07,0.3371575,0.3023185,-0.03483900000000001,0.10591899999999999,0.003827999999999998,0.05730050000000003,0.2821995,0.01472000000000001,0.02878288856058148,0.09139647544224999,0.06261358688166851,36.45,35.88,36.55,32.59,36.45,35.88,36.55,32.59,133.66,0.0,33.468,31.085999999999995,0.0,33.468,31.085999999999995,0.13286025000000004,0.10407736143941856,4.615945676208252,0.062181500000000056,0.8294060356652948
2022-03-08,0.3361375,0.30008500000000005,-0.03605249999999993,0.10044700000000001,0.0019734999999999614,0.05268099999999998,0.28146499999999997,0.01743249999999985,0.03508203712325791,0.09005100722500002,0.054968970101742114,35.13,36.19,37.52,32.78,35.13,36.19,37.52,32.78,139.71,0.0,35.028000000000006,31.718,0.0,35.028000000000006,31.718,0.12341169,0.0883296528767421,3.5178028449831173,0.051214999999999955,0.8542129234272703
2022-03-09,0.299427,0.27469449999999995,-0.024732500000000046,0.10108999999999999,0.004923500000000025,0.05535650000000003,0.2611955,0.011233500000000118,0.03663506901489566,0.07545706833024997,0.03882199931535431,32.45,33.74,34.12,31.39,32.45,33.74,34.12,31.39,130.86,0.0,34.322,31.861,0.0,34.322,31.861,0.10530025000000001,0.06866518098510435,2.8743019415955073,0.04980550000000006,0.8465161787365175
2022-03-10,0.2737945,0.2621635,-0.011631000000000002,0.09322099999999997,0.005591999999999986,0.053127499999999994,0.252978,0.0024454999999999893,0.03700549393805194,0.06872970073225,0.03172420679419806,30.23,33.03,34.03,30.23,30.23,33.03,34.03,30.23,125.47,0.0,32.098,31.851999999999997,0.0,32.098,31.851999999999997,0.09138529000000001,0.054379796061948066,2.4695060185652733,0.04013650000000002,0.8672295732715845
2022-03-11,0.276782,0.2692995,-0.0074824999999999475,0.08800600000000003,0.003514499999999976,0.04792249999999998,0.26063000000000003,-0.0011870000000000491,0.03630872863783161,0.07252222070025001,0.0362134920624184,30.75,30.43,31.04,28.84,30.75,30.43,31.04,28.84,125.58,0.0,30.882000000000005,32.168000000000006,0.0,30.882000000000005,32.168000000000006,0.09455625,0.05824752136216838,2.604229163272817,0.03820049999999997,0.8757707317073171
2022-03-14,0.30499,0.2808385,-0.024151499999999992,0.09231599999999998,0.002780500000000019,0.048893500000000034,0.26940200000000003,0.012715000000000032,0.038108075834127314,0.07887026308225,0.04076218724812268,31.77,31.03,33.18,30.06,31.77,31.03,33.18,30.06,126.26,0.0,31.054000000000002,32.33,0.0,31.054000000000002,32.33,0.10093329,0.06282521416587268,2.6486063069500396,0.03686149999999999,0.883973874724583
2022-03-15,0.277781,0.26054849999999996,-0.01723250000000004,0.09308000000000002,0.005186500000000038,0.05197250000000003,0.2523605,0.009044500000000066,0.03532597843998599,0.06788552085224998,0.03255954241226399,29.83,33.13,33.83,29.57,29.83,33.13,33.83,29.57,122.18,0.0,30.79,31.981,0.0,30.79,31.981,0.08898289000000001,0.053656911560014016,2.5189080084836086,0.03775150000000005,0.8734445189406636
2022-03-16,0.231184,0.22752450000000002,-0.003659499999999982,0.08679300000000001,0.008355999999999975,0.05195849999999996,0.226513,0.002647999999999956,0.0379526102872059,0.05176739810025001,0.013814787813044106,26.67,29.02,29.8,26.29,26.67,29.02,29.8,26.29,115.1,0.0,28.954,31.574,0.0,28.954,31.574,0.07112889,0.0331762797127941,1.8741501430793037,0.039175499999999974,0.8531102362204726
2022-03-17,0.211063,0.212314,0.0012510000000000021,0.08391700000000002,0.012100500000000014,0.05477900000000002,0.214162,0.0005969999999999864,0.03388301095086742,0.045077234596,0.011194223645132582,25.67,26.51,27.47,25.25,25.67,26.51,27.47,25.25,109.25,0.0,26.902000000000005,31.093000000000007,0.0,26.902000000000005,31.093000000000007,0.06589489000000003,0.03201187904913261,1.9447766934158222,0.04438600000000004,0.827089988313206
2022-03-18,0.1948105,0.19847399999999998,0.003663499999999986,0.08037400000000003,0.012224000000000013,0.052898,0.201242,-0.0008954999999999658,0.03345900188479242,0.03939192867599999,0.00593292679120757,23.87,26.36,26.82,23.85,23.87,26.36,26.82,23.85,106.74,0.0,25.150000000000002,30.282000000000004,0.0,25.150000000000002,30.282000000000004,0.05697769000000001,0.02351868811520759,1.7029106306335204,0.04022600000000004,0.8314788437369081
2022-03-21,0.201617,0.196668,-0.004948999999999981,0.07999499999999998,0.011193499999999995,0.05132099999999998,0.2016035,0.009884499999999963,0.03295957371460285,0.038678302224000004,0.005718728509397156,23.53,25.14,25.36,22.99,23.53,25.14,25.36,22.99,108.96,0.0,24.094,28.990000000000002,0.0,24.094,28.990000000000002,0.05536609000000001,0.02240651628539716,1.6798181456900905,0.038632,0.8358181045473864
2022-03-22,0.189853,0.184752,-0.005100999999999994,0.07747099999999998,0.012095500000000009,0.05060500000000001,0.1915945,0.011943499999999996,0.03016557889328527,0.034133301504,0.003967722610714729,22.94,24.02,24.02,22.7,22.94,24.02,24.02,22.7,108.22,0.0,23.362000000000002,27.770999999999997,0.0,23.362000000000002,27.770999999999997,0.05262436000000001,0.02245878110671474,1.7445168278111172,0.04464800000000002,0.8053705318221447
2022-03-23,0.199687,0.1943365,-0.005350500000000008,0.08020100000000002,0.009386000000000005,0.0505215,0.199558,0.010572000000000026,0.029311809686303283,0.03776667523225,0.008454865545946714,23.57,23.04,24.03,22.64,23.57,23.04,24.03,22.64,108.77,0.0,23.310000000000002,26.883,0.0,23.310000000000002,26.883,0.05555449,0.026242680313696715,1.8952937602470619,0.0413635,0.8245078489605431
2022-03-24,0.175112,0.1770445,0.0019325000000000037,0.07386999999999999,0.010397500000000004,0.047466499999999995,0.18768200000000002,0.008705000000000018,0.02820609634250095,0.031344754980249995,0.0031386586377490436,21.67,23.61,23.79,21.49,21.67,23.61,23.79,21.49,106.05,0.0,22.684000000000005,26.026999999999997,0.0,22.684000000000005,26.026999999999997,0.04695889,0.018752793657499052,1.664848954275262,0.03965550000000001,0.8170027688047993
2022-03-25,0.1593725,0.16935250000000002,0.009980000000000017,0.07219,0.010001499999999997,0.04679849999999999,0.182426,0.0030934999999999713,0.0271396291661709,0.028680269256250005,0.0015406400900791067,20.81,21.87,22.86,20.8,20.81,21.87,22.86,20.8,109.21,0.0,21.706,25.033,0.0,21.706,25.033,0.043305609999999994,0.016165980833829096,1.5956596066529798,0.03874749999999996,0.8138034598750602
2022-03-28,0.1524775,0.15926,0.006782500000000025,0.06902,0.010039999999999993,0.04436999999999999,0.17550349999999998,0.009460999999999942,0.027618347581776535,0.025363747600000004,-0.002254599981776531,19.63,22.14,23.33,19.54,19.63,22.14,23.33,19.54,108.29,0.0,20.509999999999998,23.819,0.0,20.509999999999998,23.819,0.03853369,0.010915342418223468,1.3952206910968765,0.03703999999999999,0.8113092205807438
2022-03-29,0.14869549999999998,0.1537285,0.00503300000000001,0.06085200000000002,0.010046500000000014,0.04069050000000002,0.1682035,0.009442000000000006,0.020312836375344496,0.023632451712249997,0.0033196153369055015,18.9,19.7,19.73,18.67,18.9,19.7,19.73,18.67,104.35,0.0,19.574,22.726000000000003,0.0,19.574,22.726000000000003,0.03572099999999999,0.015408163624655493,1.7585431861873193,0.03527149999999998,0.8133783068783069
2022-03-30,0.154911,0.161577,0.006666000000000005,0.06662900000000002,0.009048499999999987,0.042567999999999995,0.1758325,0.007589499999999999,0.019467818912314677,0.026107126929,0.006639308016685323,19.33,19.38,20.51,18.72,19.33,19.38,20.51,18.72,107.41,0.0,19.218,21.991999999999997,0.0,19.218,21.991999999999997,0.03736488999999999,0.017897071087685314,1.919315675181478,0.03172299999999997,0.8358872219348165
2022-03-31,0.1718535,0.178082,0.006228499999999998,0.06160499999999999,0.005719500000000016,0.059731000000000006,0.18773299999999998,0.003422499999999995,0.018240375690579857,0.031713198724,0.01347282303342014,20.56,19.68,21.48,19.54,20.56,19.68,21.48,19.54,111.45,0.0,19.735999999999997,21.481,0.0,19.735999999999997,21.481,0.042271359999999994,0.024030984309420137,2.3174610390196517,0.027517999999999987,0.8661575875486381
2022-04-01,0.139854,0.157439,0.01758499999999999,0.06403799999999998,0.0071380000000000055,0.038593000000000016,0.17496450000000002,-5.949999999996236e-05,0.01833526935910097,0.024787038721,0.006451769361899031,19.63,20.62,20.86,19.41,19.63,20.62,20.86,19.41,112.22,0.0,19.941999999999997,21.057,0.0,19.941999999999997,21.057,0.03853369,0.020198420640899033,2.101615702791585,0.03886100000000001,0.802032603158431
2022-04-04,0.1347495,0.14821,0.013460500000000014,0.060753,0.00852449999999999,0.039153999999999994,0.165829,0.004158499999999982,0.015276055636853527,0.0219662041,0.006690148463146474,18.57,20.75,20.78,18.45,18.57,20.75,20.78,18.45,107.11,0.0,19.392000000000003,20.561,0.0,19.392000000000003,20.561,0.03448449,0.019208434363146475,2.257421079090997,0.037489999999999996,0.798115239633818
2022-04-05,0.165842,0.173146,0.007304000000000005,0.074623,0.007107500000000017,0.04439500000000002,0.184869,0.004419000000000006,0.01602320455052457,0.029979537315999998,0.013956332765475428,21.03,18.79,21.57,18.55,21.03,18.79,21.57,18.55,116.27,0.0,19.766000000000002,20.369999999999997,0.0,19.766000000000002,20.369999999999997,0.04422609000000001,0.02820288544947544,2.760127654898603,0.03715400000000002,0.8233285782215881
2022-04-06,0.1686055,0.181012,0.012406500000000015,0.07772900000000002,0.0052915000000000045,0.044510999999999995,0.190564,-0.00285450000000001,0.013027698913321928,0.032765344144,0.019737645230678072,22.1,21.27,24.78,21.24,22.1,21.27,24.78,21.24,114.84,0.0,20.966,20.223000000000003,0.0,20.966,20.223000000000003,0.048841,0.03581330108667807,3.7490120338946378,0.039987999999999996,0.8190588235294118
2022-04-07,0.1610205,0.17661549999999998,0.01559499999999997,0.07703399999999999,0.006452500000000028,0.04464150000000003,0.1877095,-0.0045009999999999495,0.014320231937664877,0.031193034840249993,0.016872802902585117,21.55,21.97,23.82,21.12,21.55,21.97,23.82,21.12,113.33,0.0,21.666,20.211,0.0,21.666,20.211,0.046440249999999995,0.032120018062335116,3.242981692066976,0.038884500000000016,0.8195614849187934
