date,rv30_ann,target_rv_next_day,iv_30d,iv_60d,iv_90d,term_slope,term_curvature,skew_30d,pc_ratio_vol,pc_ratio_oi,net_gamma,vega_flow,vrp_30d,rv_d,rv_w,rv_m
2000-04-12,0.2793354353662218,0.22104188330909863,0.251519,0.239109,0.238542,-0.012410000000000004,0.01184300000000002,0.06661700000000001,1.013558598233112,1.1272796627598496,3122.996917999999,12827262.587949999,-0.014766478090236679,0.2793354353662218,0.28312345756277385,0.22705811750100216
2000-04-13,0.2800916098405965,0.4831840782669146,0.269279,0.249174,0.247984,-0.020104999999999984,0.018914999999999987,0.06084400000000001,1.8404878401504012,1.1221203674865892,3280.770768,17213458.972565003,-0.0059401300620969405,0.2800916098405965,0.2815240370398256,0.23064405813377695
2000-04-14,0.29928043557328854,0.27484917880223625,0.303072,0.283125,0.279142,-0.019946999999999993,0.015963999999999978,0.08069599999999999,1.6898097599198447,1.1095304330412143,3332.292946,23686661.451863993,0.0022838580670627023,0.29928043557328854,0.28456062426134004,0.23495942740025677
2000-04-17,0.30247906991245493,0.14200456927470992,0.268083,0.252163,0.248703,-0.01591999999999999,0.012459999999999971,0.060749000000000025,1.8251503088088334,1.0958986609066679,3748.396499,19691714.335479997,-0.019625092846103795,0.30247906991245493,0.28828410344911026,0.23973950829635193
2000-04-18,0.30211037365293,0.14760343124316408,0.220682,0.223384,0.222764,0.00270200000000001,-0.0033220000000000194,0.061191999999999996,1.0694314706522157,1.0944802123891575,3871.285144000001,17524853.83135,-0.042570132744712975,0.30211037365293,0.29265938486909837,0.24436563621818214
2000-04-19,0.2990907022562852,0.09618312459330103,0.23991,0.227725,0.225675,-0.012185000000000001,0.010134999999999977,0.06883700000000001,0.8296303469647501,1.0816113131528307,4428.08728,15854123.579744004,-0.03189844007615783,0.2990907022562852,0.29661043824711103,0.24886393112052782
2000-04-20,0.29859952129550527,0.27911306078172465,0.225871,0.217494,0.219133,-0.008376999999999996,0.010015999999999997,0.06381299999999998,1.407625533815279,1.0364036672886994,2803.2495070000004,12651774.551672,-0.038143965476904906,0.29859952129550527,0.3003120205380928,0.25305494562549696
2000-04-24,0.3008171342756516,0.03591899708979131,0.226866,0.22673,0.22552,-0.000136000000000025,-0.0010739999999999639,0.08778000000000002,1.801082065025029,1.0386926587931393,2863.4843250000004,7529680.174609,-0.0390227663178154,0.3008171342756516,0.3006193602785654,0.25753124947774864
2000-04-25,0.2944358450781941,0.15369456148245636,0.219902,0.216777,0.213298,-0.003124999999999989,-0.00035400000000002096,0.05260699999999999,1.8093230343711,1.0502009299334996,2776.188239,10601725.820576,-0.03833557726291032,0.2944358450781941,0.29901071531171325,0.26170413244330626
2000-04-26,0.2952453267076148,0.3142727161083749,0.241468,0.228809,0.222436,-0.012658999999999976,0.006285999999999958,0.05229600000000001,1.3532820337082152,1.0501416193915603,2884.7476439999996,16574893.933496,-0.028863007918686193,0.2952453267076148,0.29763770592265015,0.2660570536227152
2000-04-27,0.30242439564168405,0.17371005371390894,0.210783,0.21769,0.217236,0.0069069999999999965,-0.007360999999999979,0.08490000000000003,1.6240654042345049,1.0580581976056953,2960.6708199999994,12128401.336197998,-0.047031041990237846,0.30242439564168405,0.29830444459972993,0.27093015279649646
2000-04-28,0.30226640703106916,0.21192824800443597,0.219831,0.219806,0.217793,-2.4999999999997247e-05,-0.0019880000000000175,0.06556399999999998,2.202863070539419,1.0706361867952225,3136.491718,13003874.158333,-0.043039312258471976,0.30226640703106916,0.2990378217468427,0.2761744406750942
2000-05-01,0.2994655087570042,0.05430077550434613,0.216769,0.215426,0.213025,-0.001342999999999983,-0.0010580000000000311,0.054093999999999975,1.3250229946265188,1.0722930572489375,3131.157642999999,7210172.446652,-0.04269079157409134,0.2994655087570042,0.29876749664311325,0.28116044930685435
2000-05-02,0.2932031513076716,0.31790695498476673,0.238321,0.236112,0.228418,-0.0022090000000000165,-0.005484999999999962,0.06392299999999998,2.2148542363302406,1.0721701225071905,3201.30832,12632790.953376997,-0.02917118889574937,0.2932031513076716,0.29852095788900873,0.2854678791826671
2000-05-03,0.2992296621332499,0.12008423712373954,0.258935,0.25431,0.243942,-0.004625000000000046,-0.005742999999999943,0.070488,1.843896285914506,1.0821749278897503,3330.8473599999998,15647019.844444001,-0.022491056475378884,0.2992296621332499,0.2993178249741358,0.289713027380148
2000-05-04,0.21730407144954986,0.1634657665730444,0.259424,0.252787,0.241287,-0.006637000000000004,-0.0048629999999999785,0.050095999999999974,1.4500794128922723,1.0704374052281256,3386.5656630000003,7489317.59837,0.02007975230744892,0.21730407144954986,0.28229376013570895,0.29013119628841344
2000-05-05,0.21549003379955603,0.11751847008979371,0.232281,0.230383,0.226088,-0.001897999999999983,-0.0023970000000000102,0.05378100000000002,1.408394369123682,1.074083113851643,3512.6205689999997,6264207.110557,0.007518508294066195,0.21549003379955603,0.26493848548940635,0.28665373808965017
2000-05-08,0.2138776159863222,0.2070815870712474,0.236572,0.232333,0.22764,-0.004238999999999993,-0.00045400000000000995,0.059511000000000036,2.956541840036986,1.0741823997728488,3577.6957330000005,5101258.219722,0.010222676564007292,0.2138776159863222,0.24782090693526992,0.2832285523869317
2000-05-09,0.21811485539018408,0.19589814875025224,0.248496,0.239637,0.233863,-0.008859000000000006,0.0030850000000000044,0.06423199999999998,1.678277064511016,1.0835886330607434,3598.947845,7651849.444607999,0.014176171874119091,0.21811485539018408,0.23280324775177244,0.2800479225203338
2000-05-10,0.21918817985591502,0.09239512259912698,0.253999,0.244683,0.240169,-0.009315999999999963,0.004801999999999945,0.072685,2.369306536967361,1.0929088255660055,3655.0436489999993,15855455.221092002,0.016472033812451034,0.21918817985591502,0.21679495129630544,0.2770974989017065
2000-05-11,0.21587224411700381,0.15968355296612852,0.236297,0.235639,0.232986,-0.0006580000000000197,-0.001994999999999969,0.05977000000000002,1.2093558502833799,1.0922433901456055,3835.9176800000005,10328997.847095,0.009235446428888718,0.21587224411700381,0.21650858582979624,0.274007070271861
2000-05-12,0.21380943265292401,0.14042604626237123,0.23611,0.224733,0.2226,-0.011376999999999998,0.009244000000000002,0.04379899999999998,0.873289136013687,1.0715155308627635,3885.9668350000006,10607808.92529,0.010033458608634742,0.21380943265292401,0.21617246560046985,0.27098777327640344
2000-05-15,0.2105394322992521,0.11021900527883408,0.219062,0.219686,0.219608,0.0006239999999999857,-0.0007019999999999804,0.051465999999999984,0.8621436004162331,1.071907473171823,3891.600803,9173400.070900999,0.0036613072911086467,0.2105394322992521,0.2155048288630558,0.2678606822279048
2000-05-16,0.18381477209469607,0.13387794529501376,0.214393,0.214777,0.215409,0.00038399999999999546,0.0002479999999999982,0.05387999999999998,1.5926430517711172,1.0735325620115168,3919.8886600000005,14025635.750945,0.012176488008774945,0.18381477209469607,0.2086448122039582,0.26348446233036393
2000-05-17,0.17619341542111064,0.16248592251085572,0.22011,0.215985,0.21547,-0.00412499999999999,0.0036099999999999743,0.041211,1.71832897817898,1.0834459576532558,4413.150043,10184766.199031997,0.01740429246224393,0.17619341542111064,0.2000458593169973,0.2578895977779922
2000-05-18,0.17703414920939559,0.15284825849989334,0.213131,0.21645,0.21744,0.0033190000000000164,-0.0023290000000000255,0.054805999999999994,0.9691155536300056,1.0691109843852764,4897.346771,13357971.091310002,0.014083733174705453,0.17703414920939559,0.19227824033547566,0.2521875559278532
2000-05-19,0.1772459559514325,0.4060126330858745,0.232389,0.227334,0.223401,-0.005055000000000004,0.0011219999999999841,0.043073,1.8306954766492338,1.0305796534505374,3450.318269,18220517.480149,0.022588518419862855,0.1772459559514325,0.1849655449951774,0.24651190057778508
2000-05-22,0.19704166488245872,0.11557273971919244,0.223606,0.229565,0.227278,0.005958999999999992,-0.008245999999999976,0.060005,1.8224238859479596,1.033267106413415,3594.7380730000004,12812185.082791,0.011174225536348836,0.19704166488245872,0.18226599151181871,0.24187330796988385
2000-05-23,0.18908132908252948,0.27294270718105446,0.241353,0.237214,0.231192,-0.004139000000000004,-0.0018829999999999958,0.03159399999999998,0.937553964849734,1.0321219202415444,3555.4779259999996,8683716.631245999,0.022499521601384194,0.18908132908252948,0.1833193029093854,0.23689520832383956
2000-05-24,0.19808539238603498,0.2718441469536571,0.210024,0.22103,0.225242,0.011006000000000016,-0.006794000000000022,0.05599700000000002,0.540764629282982,1.0295431065711973,3731.1999029999997,30030707.744253002,0.004872257899270552,0.19808539238603498,0.18769769830237024,0.2322255836924933
2000-05-25,0.20403915336394624,0.17433226685544556,0.230483,0.230201,0.227872,-0.00028200000000000447,-0.0020469999999999933,0.02804200000000001,1.0681219965709594,1.0275832569508097,3697.571035,10559539.535801,0.011490437183524028,0.20403915336394624,0.1930986991332804,0.22811664316002747
2000-05-26,0.19589792013672863,0.0,0.215894,0.228057,0.22713,0.012163000000000007,-0.013090000000000018,0.04605799999999999,0.8568496364062866,1.0300317162635484,3849.436840999999,14345689.107549999,0.008234224122103888,0.19589792013672863,0.1968290919703396,0.22360085195225998
2000-05-30,0.19219542567156175,0.15848272512030528,0.215629,0.21756,0.218641,0.001931000000000016,-0.0008500000000000174,0.033158999999999994,1.3515528715799852,1.027809836308777,3951.4309550000003,12881860.977124,0.009556783991927172,0.19219542567156175,0.1958598441281602,0.2185904442263453
2000-05-31,0.18972711060762254,0.0,0.210346,0.217178,0.218436,0.006832000000000005,-0.005574000000000023,0.046292,1.126063724520087,1.0362773774313556,4030.2984279999996,9148879.877308,0.008249063216482964,0.18972711060762254,0.19598900043317885,0.2134750216616432
2000-06-01,0.18935672209696908,0.1544779117496025,0.200479,0.208437,0.212348,0.00795800000000002,-0.004047000000000023,0.04526000000000002,1.1253447747471652,1.0404031611349707,3857.7457320000008,9347967.793317,0.004335861237691224,0.18935672209696908,0.19424326637536565,0.20847007681345975
2000-06-02,0.17938704171763778,0.06602036741893781,0.195131,0.200856,0.20494,0.005725000000000008,-0.0016410000000000036,0.0504,1.680778271089057,1.0455931749112712,3422.30136,11852268.421415,0.0058963964247944825,0.17938704171763778,0.18931284404610396,0.20329661728664003
2000-06-05,0.17804659507433612,0.10313574208578596,0.205708,0.207116,0.208569,0.0014079999999999926,4.500000000001725e-05,0.04503299999999999,0.8575477045153977,1.0332499810076536,3840.0344059999998,7289800.392650001,0.010615191246435389,0.17804659507433612,0.18574257903362545,0.19778829605668943
2000-06-06,0.1758825791778261,0.10857235137502942,0.21703,0.214642,0.213114,-0.0023880000000000012,0.0008599999999999997,0.043214,1.6833351751574759,1.0274012108103523,4027.7752659999996,7971627.406177,0.016167339241755733,0.1758825791778261,0.18248000973487832,0.1959055009534292
2000-06-07,0.17560855813481827,0.12677313562393552,0.204107,0.207123,0.209034,0.003015999999999991,-0.0011049999999999949,0.047568,0.5704793304590413,1.0187218624746186,3917.323561,9939368.883957002,0.010821301758810156,0.17560855813481827,0.17965629924031748,0.19409270660503208
2000-06-08,0.1719349716090034,0.14785527738445622,0.208814,0.20791,0.207189,-0.0009039999999999881,0.00018299999999998873,0.04023600000000002,0.4768163106364041,1.0147144399342323,4373.4003490000005,17323175.707108,0.014041652133811193,0.1719349716090034,0.17617194914272433,0.19218622276969943
2000-06-09,0.16963257521739988,0.1096732353831596,0.212486,0.207519,0.203894,-0.004966999999999999,0.001341999999999982,0.03503100000000001,0.5775111867570758,1.0101498692416013,4492.690444,9816587.070891999,0.016375089621113177,0.16963257521739988,0.17422105584267675,0.1899824827618456
2000-06-12,0.17012191454140926,0.12064093306680337,0.20597,0.205064,0.203702,-0.0009059999999999901,-0.00045600000000001195,0.042373999999999995,0.58106550320293,0.983792956326119,4838.4774259999995,16540614.615716001,0.01348217509276544,0.17012191454140926,0.1726361197360914,0.18775219797482257
2000-06-13,0.16858319686861245,0.14833388655449056,0.202694,0.200232,0.202088,-0.0024620000000000197,0.004318000000000016,0.03370000000000001,1.6207137662918834,1.0048776003028084,4769.010623000002,12691306.433637999,0.012664563369558662,0.16858319686861245,0.17117624327424866,0.18560269582716843
2000-06-14,0.16890539011765573,0.11889265466920766,0.202786,0.203265,0.205976,0.0004790000000000072,0.002231999999999984,0.03156800000000001,2.090323742626863,1.0361876132456653,5159.429842,15367528.345118001,0.012593130985202525,0.16890539011765573,0.16983560967081615,0.18356160298465624
2000-06-15,0.16918528603651187,0.1118996463029738,0.18414,0.190599,0.192976,0.0064589999999999925,-0.0040819999999999745,0.04667600000000002,0.9539917055469155,1.0273612651953263,3957.140125,14635832.649386,0.005283878588743664,0.16918528603651187,0.16928567255631782,0.18168186906362258
2000-06-16,0.16842337636680715,0.15904612915755953,0.187366,0.192796,0.196901,0.00542999999999999,-0.0013249999999999929,0.03705900000000001,1.647435230465092,0.9641304272688939,1807.087736,8058517.570446,0.00673958424920483,0.16842337636680715,0.1690438327861993,0.18098226016690036
2000-06-19,0.16826695117728827,0.1108239112496973,0.174376,0.188725,0.192421,0.014349,-0.010652999999999996,0.053955,0.9324722259403025,0.8706570764618493,1722.287304,4331412.717502,0.0020932225175000867,0.16826695117728827,0.16867284011337508,0.18062196633763572
2000-06-20,0.16669168191414963,0.1117015740976262,0.193739,0.192927,0.196571,-0.0008120000000000072,0.0044560000000000155,0.03171299999999999,1.3342061668358896,0.9899569119675733,1845.230722,9094178.828115001,0.009748683301631957,0.16669168191414963,0.16829453712248252,0.18015185418785182
2000-06-21,0.14328450496714756,0.12379550463559433,0.180902,0.191604,0.193885,0.01070199999999999,-0.008420999999999984,0.04420199999999999,0.7147476080501485,0.9899569119675733,1851.8412160000003,5479880.79773,0.012195084240319468,0.14328450496714756,0.1631703600923809,0.1786081518703843
2000-06-22,0.14361119889994528,0.14971412019528427,0.209702,0.204072,0.204003,-0.005629999999999996,0.005560999999999983,0.02990900000000002,1.2802882742500974,0.9829094471456398,1991.8161710000002,6895520.328710001,0.023350752354520356,0.14361119889994528,0.15805554266506758,0.17617949432572463
2000-06-23,0.13469971927386126,0.09708976487694373,0.206797,0.204534,0.205126,-0.002263000000000015,0.002855000000000024,0.03796100000000002,2.564173987572316,0.9946526330891152,2038.274737,5861801.87986,0.024620984836542972,0.13469971927386126,0.1513108112464784,0.17370760297078516
2000-06-26,0.1227757312827891,0.11044247903233695,0.209441,0.20832,0.208598,-0.0011209999999999831,0.0013989999999999836,0.022368,1.2310507056978568,0.9976473631475891,2025.8167689999998,4950181.443045,0.028791652288976358,0.1227757312827891,0.14221256726757855,0.17028443655700123
2000-06-27,0.11919517526596099,0.16081370261671665,0.206266,0.202894,0.203233,-0.003372000000000014,0.00371100000000002,0.03628899999999999,1.903299696650777,1.0133041054810372,2083.393536,8351300.998431001,0.028338172949316846,0.11919517526596099,0.13271326593794083,0.1664278920980019
2000-06-28,0.1242536447467043,0.1395915300876485,0.172616,0.19139,0.191972,0.018774000000000013,-0.018192000000000014,0.043678999999999996,0.9885835722051992,1.0252442097605965,2176.1606349999997,6338909.845931,0.014357315223159799,0.1242536447467043,0.1289070938938522,0.1631713341257281
2000-06-29,0.1231699085855247,0.08478579769447082,0.167092,0.190644,0.192207,0.023552000000000017,-0.021989000000000036,0.04482799999999998,1.180420999239158,1.0301279039162399,2247.081652,8535311.25539,0.012748910083033482,0.1231699085855247,0.12481883583096809,0.1600338106218173
2000-06-30,0.12455176500651187,0.09163293958554268,0.169101,0.187877,0.188758,0.018775999999999987,-0.017894999999999966,0.038260000000000016,1.1620130137550448,1.0353428945870966,2272.971723,3344686.3832690003,0.013082006034762648,0.12455176500651187,0.12278924497749819,0.1570712949126759
2000-07-03,0.1215591480347372,0.11077516358646058,0.189779,0.195323,0.196143,0.005543999999999993,-0.004723999999999978,0.02285999999999999,2.8015571591340676,1.060810085000364,2139.763761,2062245.6322819998,0.021239442370068848,0.1215591480347372,0.12254592832788783,0.15398958700075627
2000-07-05,0.12309918645876966,0.1512797322747992,0.194045,0.194953,0.19515,0.0009079999999999921,-0.0007109999999999894,0.036077,1.4410658644031373,1.0434631388368325,2336.62414,5830349.278580999,0.02250005231818906,0.12309918645876966,0.12332673056644954,0.15143104812535318
2000-07-06,0.1254459056145562,0.1287490180540119,0.192405,0.195081,0.195569,0.0026760000000000117,-0.0021880000000000233,0.03479400000000002,1.709340495374515,1.0578214700540716,2342.6488080000004,6793132.970597001,0.021283008789543853,0.1254459056145562,0.12356518274001993,0.1490401076953632
2000-07-07,0.12635146259755128,0.10014035016130451,0.178736,0.185371,0.186723,0.006635000000000002,-0.00528300000000001,0.032447000000000004,4.053689107119783,1.06708299630959,2346.2245889999995,11790545.095263999,0.0159818655954596,0.12635146259755128,0.12420149354242524,0.14678869330535071
2000-07-10,0.12520748416810895,0.13445219089787633,0.188853,0.191815,0.192308,0.00296200000000002,-0.0024690000000000267,0.031365000000000004,1.0445464982778416,1.0648155129945207,2416.184051,7107886.334145,0.019988541517292742,0.12520748416810895,0.12433263737474465,0.144497735397773
2000-07-11,0.12448587690265009,0.09525592656605514,0.183391,0.188127,0.188883,0.00473599999999999,-0.0039799999999999836,0.032641,1.2144471415418097,1.0661030949083363,2425.3003900000003,8218756.429366998,0.01813552533277825,0.12448587690265009,0.12491798314832722,0.14234095836566604
2000-07-12,0.12391949719748062,0.08701271583819094,0.181896,0.185194,0.186103,0.0032979999999999954,-0.0023890000000000022,0.03651700000000002,1.1139776357827476,1.0705793715420735,2441.4086509999997,9306071.356013,0.017730113030323597,0.12391949719748062,0.12508204529606942,0.14026309118294245
2000-07-13,0.12257045699466732,0.04722381990616967,0.183648,0.186062,0.186915,0.0024139999999999995,-0.0015610000000000068,0.030815999999999982,1.1620434668368305,1.0770660190953107,2470.8315409999996,8145766.463466,0.01870307097611841,0.12257045699466732,0.12450695557209164,0.13810166129445414
2000-07-14,0.11866740290401957,0.09082696825984715,0.17938,0.183626,0.185147,0.004246,-0.002725000000000005,0.027460000000000012,1.3081151832460733,1.0801561101749955,2432.735361,4869454.473241001,0.01809523188801509,0.11866740290401957,0.12297014363338529,0.13583276156879084
2000-07-17,0.11748051055806723,0.07173493141374883,0.17858,0.185679,0.188291,0.007099000000000022,-0.0044870000000000465,0.032363,0.8762376237623762,1.0782800408647353,2609.3051130000003,12213665.205236001,0.018089146039015847,0.11748051055806723,0.12142474891137696,0.13349526704335501
2000-07-18,0.1159760745283004,0.07843734736995203,0.191773,0.191743,0.191652,-3.0000000000002247e-05,-6.1000000000005494e-05,0.01591099999999998,1.1972201033985932,1.0792984383583144,2886.620856000001,7193662.301658999,0.023326433666006112,0.1159760745283004,0.11972278843650704,0.1310766665202545
2000-07-19,0.11197707958185504,0.11951747591305557,0.195424,0.193921,0.193825,-0.0015029999999999766,0.0014069999999999638,0.014168000000000014,1.5229512400630105,1.081620447064392,3011.70209,8771631.346681003,0.0256516734243189,0.11197707958185504,0.11733430491338193,0.1285109257573021
2000-07-20,0.11240205919340034,0.06792923110731153,0.194657,0.19567,0.193971,0.0010130000000000139,-0.00271200000000002,0.0024190000000000045,1.1237964522636055,1.0930027898178643,3026.655935,9714581.146391002,0.025257124738083326,0.11240205919340034,0.1153006253531285,0.12597161248530722
2000-07-21,0.1107239854241152,0.12284424197180994,0.155576,0.177425,0.181996,0.021849000000000007,-0.017278000000000016,0.04658899999999999,1.415122470713525,0.9768079560631553,2254.5818449999997,6385750.147950001,0.011944090827800324,0.1107239854241152,0.11371194185714764,0.12342762628121474
2000-07-24,0.11067352260673224,0.04941006046965518,0.190204,0.191018,0.193052,0.0008139999999999814,0.0012200000000000266,0.01653300000000002,0.9622782679178228,0.9646275992908132,2348.3014670000002,9778806.268953001,0.023928933009817133,0.11067352260673224,0.11235054426688065,0.12194530890119587
